,NUTR_CONT4,NUTR_CONT2,NUTR_CONT3,DESC_KOR
79903,0.6,9.0,12.0,닭고기근대찹쌀죽 밀키트(쌀제외)
79904,2.3,66.0,17.0,닭고기근대현미죽 밀키트
79905,0.8,9.0,12.0,닭고기근대현미죽 밀키트(쌀제외)
79906,1.9,48.0,14.0,닭고기단호박죽 밀키트
79907,0.8,6.0,11.0,닭고기단호박죽 밀키트(쌀제외)
79908,3.9,61.0,19.0,닭고기두부채소죽 밀키트
79909,2.4,4.0,14.0,닭고기두부채소죽 밀키트(쌀제외)
79910,4.9,110.0,27.0,닭고기두부채소진밥 밀키트
79911,2.6,6.0,18.0,닭고기두부채소진밥 밀키트(쌀제외)
79912,2.2,79.0,17.0,닭고기로메인고구마죽 밀키트
79913,0.7,22.0,12.0,닭고기로메인고구마죽 밀키트(쌀제외)
79914,1.9,58.0,16.0,닭고기모듬버섯영양죽 밀키트
79915,0.6,9.0,12.0,닭고기모듬버섯영양죽 밀키트(쌀제외)
79916,2.2,62.0,17.0,닭고기모듬버섯죽 밀키트
79917,0.7,6.0,12.0,닭고기모듬버섯죽 밀키트(쌀제외)
79918,1.9,53.0,15.0,닭고기모듬호박죽 밀키트
79919,0.6,4.0,11.0,닭고기모듬호박죽 밀키트(쌀제외)
79920,2.1,66.0,16.0,닭고기목이버섯연근죽 밀키트
79921,0.6,8.0,11.0,닭고기목이버섯연근죽 밀키트(쌀제외)
79922,0.0,1.0,6.0,닭고기무국
79923,0.7,3.3,9.5,닭고기무맑은국
79924,2.2,63.0,17.0,닭고기미역애호박죽 밀키트
79925,0.7,6.0,12.0,닭고기미역애호박죽 밀키트(쌀제외)
79926,2.1,73.0,17.0,닭고기배추고구마죽 밀키트
79927,0.6,16.0,12.0,닭고기배추고구마죽 밀키트(쌀제외)
79928,1.7,43.0,15.0,닭고기배추죽 밀키트
79929,0.6,2.0,11.0,닭고기배추죽 밀키트(쌀제외)
79930,3.0,109.0,24.0,닭고기백일송이진밥 밀키트
79931,0.7,5.0,15.0,닭고기백일송이진밥 밀키트(쌀제외)
79932,3.6,109.0,24.0,닭고기브로콜리진밥 밀키트
79933,0.9,9.0,16.0,닭고기브로콜리진밥 밀키트(쌀제외)
79934,2.0,54.0,16.0,닭고기브로콜리채소죽 밀키트
79935,0.7,5.0,11.0,닭고기브로콜리채소죽 밀키트(쌀제외)
79936,2.3,64.0,17.0,닭고기비타민단호박죽 밀키트
79937,0.8,8.0,12.0,닭고기비타민단호박죽 밀키트(쌀제외)
79938,0.7,19.0,6.0,닭고기비타민죽 밀키트
79939,3.1,110.0,25.0,닭고기비타민진밥 밀키트
79940,0.8,6.0,16.0,닭고기비타민진밥 밀키트(쌀제외)
79941,2.9,121.0,25.0,닭고기비트감자진밥 밀키트
79942,0.7,17.0,16.0,닭고기비트감자진밥 밀키트(쌀제외)
79943,1.8,55.0,15.0,닭고기비트배추죽 밀키트
79944,0.5,3.0,11.0,닭고기비트배추죽 밀키트(쌀제외)
79945,1.6,45.0,15.0,닭고기비트양파죽 밀키트
79946,0.5,4.0,11.0,닭고기비트양파죽 밀키트(쌀제외)
79947,3.2,116.0,25.0,닭고기삼색진밥 밀키트
79948,1.0,11.0,16.0,닭고기삼색진밥 밀키트(쌀제외)
79949,1.7,45.0,16.0,닭고기새송이죽 밀키트
79950,0.6,3.0,12.0,닭고기새송이죽 밀키트(쌀제외)
79951,1.9,50.0,17.0,닭고기수수버섯죽 밀키트
79952,0.8,9.0,13.0,닭고기수수버섯죽 밀키트(쌀제외)
79953,2.2,60.0,16.0,닭고기수수호박죽 밀키트
79954,4.0,61.0,20.0,닭고기순두부버섯죽 밀키트
79955,2.5,4.0,15.0,닭고기순두부버섯죽 밀키트(쌀제외)
79956,2.0,59.0,17.0,닭고기시금치양파죽 밀키트
79957,0.7,10.0,13.0,닭고기시금치양파죽 밀키트(쌀제외)
79958,1.5,21.0,7.0,닭고기시금치죽 밀키트
79959,2.0,48.0,16.0,닭고기시금치차조죽 밀키트
79960,0.9,6.0,12.0,닭고기시금치차조죽 밀키트(쌀제외)
79961,4.6,66.0,18.0,닭고기시금치타락죽 밀키트
79962,3.1,10.0,13.0,닭고기시금치타락죽 밀키트(쌀제외)
79963,3.0,112.0,24.0,닭고기아스파라거스양파진밥 밀키트
79964,0.8,8.0,15.0,닭고기아스파라거스양파진밥 밀키트(쌀제외)
79965,2.2,65.0,17.0,닭고기아욱양파죽 밀키트
79966,0.7,8.0,12.0,닭고기아욱양파죽 밀키트(쌀제외)
79967,1.8,53.0,15.0,닭고기알밤채소죽 밀키트
79968,0.7,11.0,12.0,닭고기알밤채소죽 밀키트(쌀제외)
79969,1.9,52.0,16.0,닭고기알배추양파죽 밀키트
79970,0.6,3.0,11.0,닭고기알배추양파죽 밀키트(쌀제외)
79971,1.9,51.0,15.0,닭고기알배추죽 밀키트
79972,0.6,2.0,11.0,닭고기알배추죽 밀키트(쌀제외)
79973,1.7,47.0,15.0,닭고기양배추애호박죽 밀키트
79974,0.6,5.0,11.0,닭고기양배추애호박죽 밀키트(쌀제외)
79975,0.7,21.0,7.0,닭고기양배추죽 밀키트
79976,1.7,44.0,15.0,닭고기양송이죽 밀키트
79977,0.6,2.0,12.0,닭고기양송이죽 밀키트(쌀제외)
79978,3.1,111.0,25.0,닭고기양송이진밥 밀키트
79979,0.9,7.0,16.0,닭고기양송이진밥 밀키트(쌀제외)
79980,3.9,62.0,19.0,닭고기연근두부죽 밀키트
79981,2.4,5.0,15.0,닭고기연근두부죽 밀키트(쌀제외)
79982,3.1,115.0,25.0,닭고기연근미역진밥 밀키트
79983,0.8,11.0,16.0,닭고기연근미역진밥 밀키트(쌀제외)
79984,2.1,65.0,16.0,닭고기연근채소죽 밀키트
79985,0.6,8.0,11.0,닭고기연근채소죽 밀키트(쌀제외)
79986,3.1,115.0,25.0,닭고기영양진밥 밀키트
79987,0.9,11.0,16.0,닭고기영양진밥 밀키트(쌀제외)
79988,4.8,112.0,28.0,닭고기우엉두부진밥 밀키트
79989,2.6,8.0,19.0,닭고기우엉두부진밥 밀키트(쌀제외)
79990,2.1,63.0,17.0,닭고기우엉배추죽 밀키트
79991,0.6,6.0,12.0,닭고기우엉배추죽 밀키트(쌀제외)
79992,12.21,2.59,17.47,닭고기장조림
79993,1.7,46.0,15.0,닭고기적양배추호박죽 밀키트
79994,0.6,4.0,11.0,닭고기적양배추호박죽 밀키트(쌀제외)
79995,2.6,35.0,19.0,닭고기찹쌀영양밥
79996,2.0,55.0,16.0,닭고기채소미역죽 밀키트
79997,0.7,6.0,12.0,닭고기채소미역죽 밀키트(쌀제외)
79998,2.1,66.0,17.0,닭고기채소영양죽 밀키트
79999,0.6,9.0,12.0,닭고기채소영양죽 밀키트(쌀제외)
80000,1.7,58.0,15.0,닭고기청경채고구마죽 밀키트
80001,0.6,17.0,12.0,닭고기청경채고구마죽 밀키트(쌀제외)
80002,7.0,117.0,27.0,닭고기청경채들깨진밥 밀키트
80003,4.8,13.0,18.0,닭고기청경채들깨진밥 밀키트(쌀제외)
80004,2.1,62.0,16.0,닭고기청경채배죽 밀키트
80005,0.6,6.0,11.0,닭고기청경채배죽 밀키트(쌀제외)
80006,1.9,55.0,16.0,닭고기청경채죽 밀키트
80007,2.2,68.0,17.0,닭고기청경채채소죽 밀키트
80008,0.7,12.0,13.0,닭고기청경채채소죽 밀키트(쌀제외)
80009,8.1,12.3,0.6,닭고기치즈그라탕
80010,1.9,53.0,15.0,닭고기컬리플라워당근죽 밀키트
80011,0.6,4.0,11.0,닭고기컬리플라워당근죽 밀키트(쌀제외)
80012,3.3,114.0,25.0,닭고기퀴노아뉴그린진밥 밀키트
80013,1.1,10.0,16.0,닭고기퀴노아뉴그린진밥 밀키트(쌀제외)
80014,1.9,49.0,15.0,닭고기퀴노아사과죽 밀키트
80015,0.8,8.0,11.0,닭고기퀴노아사과죽 밀키트(쌀제외)
80016,3.0,112.0,24.0,닭고기토마토가지사과진밥 밀키트
80017,0.7,8.0,15.0,닭고기토마토가지사과진밥 밀키트(쌀제외)
80018,3.4,118.0,25.0,닭고기토마토감자리조또진밥 밀키트
80019,1.2,14.0,16.0,닭고기토마토감자리조또진밥 밀키트(쌀제외)
80020,3.0,111.0,25.0,닭고기팽이버섯비트진밥 밀키트
80021,0.8,7.0,16.0,닭고기팽이버섯비트진밥 밀키트(쌀제외)
80022,3.0,113.0,25.0,닭고기표고배추진밥 밀키트
80023,0.8,9.0,16.0,닭고기표고배추진밥 밀키트(쌀제외)
80024,3.2,123.0,29.0,닭고기표고버섯렌틸콩진밥 밀키트
80025,1.0,19.0,20.0,닭고기표고버섯렌틸콩진밥 밀키트(쌀제외)
80026,2.2,63.0,17.0,닭고기표고버섯죽 밀키트
80027,0.7,7.0,12.0,닭고기표고버섯죽 밀키트(쌀제외)
80028,1.8,47.0,15.0,닭고기현미근대죽 밀키트
80029,0.7,5.0,11.0,닭고기현미근대죽 밀키트(쌀제외)
80030,1.7,46.0,15.0,닭고기호박죽 밀키트
80031,0.6,4.0,11.0,닭고기호박죽 밀키트(쌀제외)
80032,2.2,65.0,17.0,닭고기흑미채소죽 밀키트
80033,0.7,8.0,12.0,닭고기흑미채소죽 밀키트(쌀제외)
80034,0.0,17.0,20.0,닭곰탕
80035,0.0,1.0,4.0,닭곰탕
80036,0.0,1.0,3.0,닭곰탕
80037,3.0,118.0,25.0,닭곰탕진밥 밀키트
80038,0.8,14.0,16.0,닭곰탕진밥 밀키트(쌀제외)
80039,7.0,9.0,8.0,닭다리살야채조림
80040,6.0,20.0,11.0,닭떡볶이
80041,2.8,41.0,10.0,닭모듬버섯잡채밥
80042,21.0,18.0,29.7,닭볶음탕
80043,3.5,9.0,7.0,닭볶음탕
80044,0.8,3.0,3.0,닭살두부찌개
80045,4.5,16.0,6.0,닭안심 맥앤치즈
80046,0.0,4.0,3.0,닭안심감자국
80047,0.0,12.0,5.0,닭안심고구마조림
80048,0.5,12.0,8.0,닭안심영양덮밥소스
80049,3.9,12.0,9.0,닭안심크림덮밥소스
80050,4.1,3.0,8.0,닭장각육수
80051,0.0,15.0,3.0,닭죽
80052,0.7,19.0,6.0,닭죽 밀키트
80053,2.2,28.0,30.0,닭칼국수
80054,58.0,192.0,183.0,닭한마리의 고수
80055,1.0,15.0,2.0,담백 닭 대추죽
80056,9.0,58.0,14.0,담백한 단호박밥&중화풍 새우오징어볶음
80057,9.0,8.0,12.0,담백한 버섯된장찌개
80058,2.5,7.0,10.5,담백한 소고기미역국
80059,3.0,9.0,3.0,담백한 수제 짜장소스
80060,14.0,16.0,3.0,담백한 에그 포테이토 샐러드
80061,72.0,60.0,14.0,담백한 에그 포테이토 샐러드
80062,,,9.0,담백한 참치 샐러드
80063,3.0,4.0,4.0,담백한 통뼈 감자탕
80064,4.7,10.0,12.0,담백한북어해장국
80065,2.5,8.0,9.0,담양청국장
80066,29.0,69.0,25.0,당면 듬뿍 매콤 안동 찜닭
80067,29.0,69.0,25.0,당면듬뿍 매콤 안동찜닭
80068,14.0,102.0,27.0,대게장 새우 먹물 파스타
80069,0.9,4.0,10.0,대구뽈탕
80070,1.5,4.0,3.0,대구살간장조림
80071,4.3,7.0,4.0,대구살감자그라탕
80072,6.0,2.0,7.0,대구살계란볶음
80073,12.0,21.0,14.0,대구식 쇠고기육개장
80074,12.0,81.0,16.0,대구식 야끼짜장
80075,3.8,13.0,10.0,대구식 파육개장
80076,8.0,93.0,26.0,대두면잣콩국수
80077,5.0,77.0,7.0,대림 곤드레 영양나물밥
80078,9.0,62.0,8.0,대림 깍두기베이컨볶음밥
80079,5.0,50.0,17.0,대림 닭가슴살계란볶음밥
80080,9.0,65.0,8.0,대림 와규 스테이크볶음밥
80081,4.3,58.0,8.0,대림 통새우야채볶음밥
80082,7.0,57.0,6.0,대림선 김치볶음밥
80083,5.0,65.0,6.0,대림선 야채볶음밥
80084,6.0,75.0,5.0,대림선 옛날맛 쫄깃찰순대
80085,2.4,30.0,2.0,대림선 쫄깃 찰순대
80086,21.0,48.0,7.0,대만식 바나나초코&햄치즈샌드위치
80087,20.0,48.0,6.0,대만식 블루베리&햄치즈샌드위치
80088,21.0,41.0,11.0,대만식연유샌드위치
80089,34.4,45.0,11.0,대만식치즈감자
80090,23.0,45.0,12.0,대만식햄치즈샌드
80091,3.7,11.0,10.5,대복 남원식 얼큰 무청 추어탕
80092,1.0,1.0,1.0,대복 아욱다슬기해장국
80093,12.0,63.0,8.0,대삼식당 삼겹김치볶음밥
80094,1.8,39.0,5.0,대세 떡볶이
80095,15.0,58.0,15.0,대왕간장불고기김밥
80096,12.0,41.0,5.0,대왕고추마요치킨삼각김밥
80097,11.0,59.0,16.0,대왕고추장불고기김밥
80098,20.0,72.0,14.0,대왕깻잎참치마요김밥
80099,4.3,80.0,12.0,대왕닭갈비김밥
80100,7.0,81.0,13.0,대왕땡초어묵김밥
80101,25.0,97.0,26.0,대왕떡갈비도시락
80102,3.0,37.0,10.0,대왕소불고기김밥
80103,12.0,45.0,6.0,대왕스팸김치볶음삼각김밥
80104,6.0,81.0,13.0,대왕원조김밥
80105,4.5,45.0,8.0,대왕전주비빔불고기삼각김밥
80106,9.0,58.0,9.0,대왕참치마요삼각
80107,3.0,28.0,6.5,대장부참식
80108,82.0,244.0,67.0,대패 삼겹 떡볶이
80109,82.0,35.0,43.0,대패 숙주볶음
80110,20.0,83.0,14.0,대패삼겹곤약볶음밥
80111,17.0,52.0,10.0,대패삼겹곤약볶음밥
80112,18.4,69.0,12.0,대패삽겹볶음밥
80113,132.0,96.0,84.0,대한곱창 곱창전골
80114,6.0,39.0,10.0,더 건강한 오트밀 소고기죽
80115,24.0,119.0,31.0,더 든든한두부한상도시락
80116,13.0,53.0,11.0,더 맛있게 매운 김치볶음밥
80117,0.6,5.0,1.0,더 맛있는 미역국
80118,1.0,69.0,8.0,더 바른 쌀국수 멸치맛
80119,0.15,19.37,3.53,더 착한 단팥죽
80120,8.0,38.0,12.0,더건강한슬라이스햄김밥
80121,6.0,32.0,5.0,더건강한햄&마요삼각김밥
80122,25.0,25.0,11.0,더고소한계란듬뿍샌드위치
80123,3.0,2.0,5.0,더국 갈비탕
80124,11.0,80.0,29.0,더담아 꽉~채운 계란야채곤약볶음밥&갈비맛빅볼닭가슴살
80125,11.0,67.0,37.0,더담아 꽉~채운 계란야채곤약볶음밥&토마토소스닭가슴살슬라이스
80126,4.8,71.0,27.0,더담아 꽉~채운 무청시래기표고버섯솥밥&매콤닭가슴살스테이크
80127,11.0,72.0,33.0,더담아 꽉~채운 취나물곤약밥&매콤닭가슴살불고기맛스테이크
80128,9.0,79.0,13.0,더맛있는 고추잡채볶음밥
80129,5.0,70.0,12.0,더맛있는 나시고랭
80130,15.0,90.0,10.0,더맛있는 막창볶음밥
80131,14.0,75.0,15.0,더맛있는 부대찌개볶음밥
80132,7.0,93.0,13.0,더맛있는 새우볶음밥
80133,24.0,73.0,10.0,더맛있는 차돌깍두기볶음밥
80134,10.0,73.0,8.0,더맛있는곤드레나물밥
80135,12.0,63.0,14.0,더맛있는새우볶음밥
80136,20.0,64.0,10.0,더맛있는소시지볶음밥
80137,19.8,81.3,15.6,더반키친 감자탕볶음밥
80138,7.7,78.0,7.5,더반키친 곤드레나물밥
80139,15.8,85.8,8.5,더반키친 김치볶음밥
80140,12.0,97.0,10.0,더반키친 낙지볶음밥
80141,15.0,83.0,13.2,더반키친 닭갈비볶음밥
80142,20.1,82.8,14.4,더반키친 대패삼겹볶음밥
80143,2.3,99.6,11.2,더반키친 랍스터볶음밥
80144,10.5,86.4,9.9,더반키친 새우볶음밥
80145,11.7,90.0,12.0,더반키친 소고기버섯비빔밥
80146,9.9,95.0,11.4,더반키친 소불고기볶음밥
80147,9.6,68.4,6.9,더반키친 잡채볶음밥
80148,19.8,74.0,11.0,더반키친 차돌김치볶음밥
80149,20.1,91.0,11.1,더반키친 참치김치볶음밥
80150,14.5,90.0,10.0,더반키친 햄야채볶음밥
80151,8.2,38.84,14.34,더블 닭가슴살 샐러드
80152,94.0,47.0,52.0,더블 스테이크
80153,12.0,81.0,17.0,더블고기도시락
80154,30.0,45.0,20.0,더블디럭스버거
80155,13.0,37.0,12.0,더블떡갈비전주비빔
80156,20.0,25.0,13.0,더블베이컨치즈샌드위치
80157,28.0,52.0,14.0,더블불고기 포테이토버거
80158,13.0,49.0,23.0,더블살사불고기버거
80159,22.0,52.0,10.0,더블에그샐러드샌드위치
80160,21.0,39.0,11.0,더블에그치즈 샌드위치
80161,10.5,75.0,11.0,더블참치마요&치즈숯불제육볶음밥삼각
80162,19.0,38.0,22.0,더블치즈 햄 치아바타
80163,23.0,66.0,23.0,더블치즈&차돌깍두기볶음밥
80164,30.0,38.0,18.0,더블치즈불고기버거
80165,34.0,48.0,26.0,더블치즈살라미파니니
80166,23.0,79.0,32.0,더블치즈인헬
80167,8.0,29.0,6.0,더블치즈통스팸삼각김밥
80168,32.0,61.0,13.0,더블킹새우버거
80169,29.0,64.0,13.0,더블킹새우버거
80170,29.0,25.0,8.0,더블햄치즈맛살샌드위치
80171,7.0,31.0,11.0,더비비고 들깨소고기죽
80172,3.2,38.0,7.0,더비비고 문어미역죽
80173,3.4,42.0,7.0,더비비고 뿌리야채죽
80174,8.0,7.0,19.0,더비비고 수삼갈비탕
80175,2.9,12.0,14.0,더비비고 전복가자미미역국
80176,1.9,32.0,8.0,더비비고 전복삼계죽
80177,6.9,0.5,4.5,더빼나 검정콩&보리
80178,2.4,26.7,4.4,더빼나 더덕&도라지
80179,2.2,27.0,4.2,더빼나 프락토올리고당&꿀
80180,0.7,5.0,2.0,더연미역국
80181,0.0,4.0,4.0,더연황태국
80182,13.0,113.0,25.0,더온 닭갈비덮밥 plus
80183,12.0,123.0,18.0,더온 소불고기덮밥 plus
80184,9.0,82.0,9.0,더온 쇠고기라면밥
80185,17.0,137.0,23.0,더온 제육덮밥 plus
80186,2.0,60.0,6.0,더온고추장야채비빔밥Light
80187,4.0,80.0,7.0,더온김치비빔밥 Light
80188,17.0,107.0,17.0,더온마파두부밥plus
80189,1.0,55.0,6.0,더온매콤쇠고기비빔밥Light
80190,3.0,79.0,8.0,더온불고기비빔밥 Light
80191,2.0,53.0,8.0,더온제육비빔밥Light
80192,17.0,110.0,16.0,더온짜장밥plus
80193,4.0,78.0,8.0,더온치킨비빔밥 Light
80194,19.0,108.0,15.0,더온카레밥 plus
80195,3.0,79.0,8.0,더온해물비빔밥 Light
80196,3.4,37.0,5.1,더조은완도전복죽
80197,0.8,48.0,9.5,더조은팥죽
80198,0.9,57.0,3.3,더조은호박죽
80199,5.4,10.02,4.9,더진국 매울辛국밥
80200,3.3,11.4,4.3,더진국 전통국밥
80201,7.8,11.0,8.54,더진한 죽순 추어탕
80202,0.88,0.46,2.73,더진한한우곰탕
80203,6.0,40.0,6.0,더커진)김치삼겹살볶음밥
80204,2.4,40.0,6.0,더커진계란장삼각김밥
80205,41.0,68.0,24.0,더커진더블빅불고기버거
80206,6.0,45.0,6.0,더커진비빔참치마요네즈
80207,4.0,58.0,7.0,더커진소고기볶음고추장
80208,7.0,50.0,7.0,더커진전주비빔
80209,45.2,72.0,23.0,더커진제주흑돈까스버거
80210,14.0,49.0,7.0,더커진참치마요네즈
80211,92.1,97.9,67.9,더큰 햄가득 부대전골
80212,13.0,37.0,12.0,더큰)더블떡갈비전주비빔
80213,12.0,46.0,10.0,더큰)소고기전주비빔삼각김밥
80214,5.0,44.0,6.0,더큰)소불고기삼각김밥
80215,8.0,49.0,6.0,더큰)스팸마요&볶음김치삼각김밥
80216,20.0,36.0,9.0,더큰)참치마요네즈삼각김밥
80217,10.0,48.0,6.0,더큰베이컨참치마요
80218,11.0,52.0,6.0,더큰베이컨참치마요삼각김밥
80219,11.0,43.0,9.0,더큰소고기전주비빔
80220,12.0,46.0,10.0,더큰소고기전주비빔삼각김밥
80221,5.0,44.0,6.0,더큰소불고기삼각김밥
80222,6.0,38.0,5.0,더큰스팸김치볶음밥삼각김밥
80223,8.0,49.0,6.0,더큰스팸마요& 볶음김치
80224,20.0,36.0,9.0,더큰참치마요네즈삼각김밥
80225,11.0,37.0,7.0,더큰청양참치마요삼각김밥
80226,1.6,18.0,7.0,덩어리해삼죽
80227,17.0,37.0,24.0,데리마요 치킨치즈 치아바타
80228,10.0,47.0,14.0,데리버거
80229,6.0,42.0,17.0,데리야끼 찜닭 나시고랭 덮밥
80230,7.67,24.94,12.56,데리야끼 치킨 샐러드
80231,5.0,15.0,7.0,데리야끼 치킨 프리미엄 샐러드
80232,1.8,77.0,8.0,데리야끼볶음우동간편세트
80233,38.0,57.0,25.0,데리야끼훈제오리구이
80234,45.0,44.0,42.0,데미 더블 부채살 스테이크
80235,18.0,23.0,28.0,데미글라스 햄버그 스테이크
80236,6.0,27.0,24.0,데미소스 닭가슴살 스테이크
80237,1.8,32.0,13.0,데이밀 쉐이크 그레인
80238,0.7,34.0,12.0,데이밀 쉐이크 얼그레이
80239,2.3,28.0,15.0,데이밀 쉐이크 카카오
80240,0.0,4.0,2.0,데이밀 자연을 담은 샐러드 실속A
80241,0.0,4.0,2.0,데이밀 자연을 담은 샐러드 실속B
80242,8.0,71.0,8.0,데일리 감자스프
80243,11.0,71.0,6.0,데일리 야채스프
80244,12.0,69.0,7.0,데일리 양송이스프
80245,11.0,72.0,6.0,데일리 옥수수스프
80246,10.0,70.0,7.0,데일리 크림스프
80247,8.0,20.0,14.0,델리 미트볼 샐러드
80248,6.0,0.7,9.0,도가니탕
80249,0.5,30.0,2.5,도담쌀곤약밥
80250,2.57,33.53,1.6,도라지은행마죽(스틱)
80251,3.2,15.8,3.0,도시곳간 귀리버섯 샐러드
80252,8.0,6.6,6.4,도시곳간 닭가슴살 샐러드
80253,12.1,9.9,3.2,도시곳간 리코타치즈 샐러드
80254,1.4,22.0,19.0,도시락 어디까지 먹어봤니 닭가슴살&고구마큐브
80255,8.0,10.0,19.0,도시락 어디까지 먹어봤니 닭가슴살&야채믹스
80256,3.2,19.0,21.0,도시락 어디까지 먹어봤니 닭가슴살&웨지감자
80257,5.7,71.44,0.9,도시락 옛날 짜장면
80258,18.0,100.0,29.0,도시락의 정석 고추장바싹불고기편
80259,29.0,105.0,32.0,도시락의정석)돼지갈비편
80260,29.0,109.0,34.0,도시락의정석)돼지불고기편
80261,25.0,104.0,34.0,도시락의정석)한돈불고기편
80262,82.0,123.0,44.0,도우룸 까르보나라 파스타
80263,7.0,36.0,5.0,도토리묵무침
80264,2.0,5.0,4.0,도톰 목살 김치찜
80265,15.0,43.0,12.0,독도사랑 샌드위치
80266,6.0,68.0,8.0,독도사랑주먹밥
80267,20.0,28.0,13.0,돈까스 크림카레
80268,20.0,78.0,29.0,돈까스&김치볶음밥오믈렛
80269,38.0,121.0,38.0,돈까스김치나베
80270,32.0,80.0,28.0,돈까스볼로네즈스파게티
80271,3.2,5.5,8.1,돈다짐육조림반찬
80272,17.0,65.0,14.0,돈사골 순대국
80273,1.0,4.0,7.0,돈안심된장조림
80274,2.0,2.0,7.0,돈안심두부전골
80275,8.9,7.5,30.9,돈안심메추리알장조림
80276,1.9,3.0,8.0,돈안심숙주볶음
80277,1.9,2.0,5.0,돈안심순두부찌개
80278,0.9,2.0,8.0,돈안심알배추찜
80279,2.0,9.0,5.0,돈안심잡채
80280,3.0,40.0,7.0,돈안심짜장밥
80281,3.6,31.0,6.0,돌솥전주비빔삼각
80282,24.0,112.0,29.0,돌아온더블치킨도시락
80283,19.0,26.0,23.0,동경식 규동
80284,7.0,66.0,14.0,동그랑땡과 곤드레밥 비건 도시락
80285,6.0,33.0,8.0,동글주먹밥 포크스크램블
80286,6.0,70.0,9.0,동남아식 나시고랭
80287,7.0,44.0,21.0,동동국수육개장
80288,7.0,44.0,21.0,동동국수청양육개장
80289,8.0,22.0,30.0,동물복지돼지고기김치찌개
80290,0.6,75.0,5.0,동송농협 철원오대쌀밥
80291,2.0,19.0,2.0,동원 고소한 누룽지가 살아있는 누룽지 크림스프
80292,1.0,15.0,3.0,동원 골뱅이비빔
80293,0.0,2.5,5.0,동원 골뱅이탕 얼큰한 국물
80294,2.0,20.0,2.0,동원 담백한 양송이가 살아있는 양송이스프
