,DESC_KOR,NN,category
89194,"송아지 부산물, 미국산, 간, 삶은것",송아지,0
89195,"송아지 부산물, 미국산, 골, 생것",송아지,0
89196,"송아지 부산물, 미국산, 골, 삶은것",송아지,0
89197,"송아지 부산물, 미국산, 신장, 생것",송아지,0
89198,"송아지 부산물, 미국산, 신장, 삶은것",송아지,0
89199,"송아지 부산물, 미국산, 심장, 생것",송아지,0
89200,"송아지 부산물, 미국산, 심장, 삶은것",송아지,0
89201,"송아지 부산물, 미국산, 허파, 생것",송아지,0
89202,"송아지 부산물, 미국산, 허파, 삶은것",송아지,0
89203,"송아지 부산물, 미국산, 혀, 생것",송아지,0
89204,"송아지 부산물, 미국산, 혀, 삶은것",송아지,0
89205,"양고기, 외국산, 다리, 생것",양고기,0
89206,"어린양고기, 미국산, 갈비, 생것",양고기,0
89207,"어린양고기, 미국산, 갈비, 구운것(오븐)",양고기,0
89208,"어린양고기, 미국산, 다리, 생것",양고기,0
89209,"어린양고기, 미국산, 다리, 구운것(오븐)",양고기,0
89210,"어린양고기, 미국산, 살코기, 생것",양고기,0
89211,"어린양고기, 미국산, 어깨, 생것",양고기,0
89212,"어린양고기, 미국산, 어깨, 삶은것",양고기,0
89213,"어린양고기, 미국산, 어깨, 구운것(오븐)",양고기,0
89214,"어린양 부산물, 미국산, 간, 생것",양,0
89215,"어린양 부산물, 미국산, 간, 삶은것",양,0
89216,"염소고기, 생것",염소고기,0
89217,"염소고기, 삶은것",염소고기,0
89218,"염소고기, 외국산, 생것",염소고기,0
89219,"오리고기, 껍질 포함, 생것",오리고기,0
89220,"오리고기, 살코기, 생것",오리고기,0
89221,"오리고기, 산오리, 생것",오리고기,0
89222,"오리고기, 집오리, 생것",오리고기,0
89223,"오리고기, 집오리, 살코기, 생것",오리고기,0
89224,"자라고기, 외국산, 생것",자라,0
89225,"칠면조고기, 미국산, 생것",칠면조고기,0
89226,"칠면조고기, 미국산, 끓인것",칠면조고기,0
89227,"칠면조고기, 미국산, 구운것",칠면조고기,0
89228,"토끼고기, 집토끼, 생것",토끼,0
89229,"토끼고기, 집토끼, 끓인것",토끼,0
89230,"말고기, 생것",말고기,0
89231,"거위알, 생것",거위,0
89232,"거위알, 삶은것",거위,0
89233,"기러기알, 생것",기러기,0
89234,"기러기알, 삶은것",기러기,0
89235,"달걀, 생것",달걀,0
89236,"달걀, 가루",달걀,0
89237,"달걀, 삶은것",달걀,0
89238,"달걀, 난백, 생것",달걀,0
89239,"달걀, 난백, 삶은것",달걀,0
89240,"달걀, 난황, 생것",달걀,0
89241,"달걀, 난황, 삶은것",달걀,0
89242,"달걀부침, 부친것",달걀,0
89243,"수란, 중탕",nan,0
89244,"스크램블에그, 볶은것",스크램블,0
89245,"메추리알, 생것",알,0
89246,"메추리알, 삶은것",알,0
89247,"오리알, 생것",리알,0
89248,"피단, 오리알",피단,0
89249,"청둥오리알, 생것",청둥오리,0
89250,"가다랑어, 생것",가다랑어,0
89251,"가다랑어, 유지통조림",가다랑어,0
89252,가다랑어 육수,가다랑어,0
89253,"가라지, 생것",nan,0
89254,"가물치, 생것",가물치,0
89255,"가시망독, 생것",가시,0
89256,"가오리, 조미하여 말린것",가오리,0
89257,"가오리, 나비가오리, 생것",가오리,0
89258,"가오리, 노랑가오리, 생것",가오리,0
89259,"가오리, 목탁가오리, 생것",가오리,0
89260,"가오리, 전기가오리, 생것",가오리,0
89261,"가자미, 생것",가자미,0
89262,"가자미, 각시가자미, 생것",가자미,0
89263,"가자미, 갈가자미, 생것",가자미,0
89264,"가자미, 기름가자미, 생것",가자미,0
89265,"가자미, 눈가자미, 생것",가자미,0
89266,"가자미, 돌가자미, 생것",가자미,0
89267,"가자미, 문치가자미, 생것",가자미,0
89268,"가자미, 범가자미, 생것",가자미,0
89269,"가자미, 술봉가자미, 생것",가자미,0
89270,"가자미, 용가자미, 생것",가자미,0
89271,"가자미, 줄가자미, 생것",가자미,0
89272,"가자미, 참가자미, 생것",가자미,0
89273,"갈치, 생것",갈치,0
89274,"갈치, 염장",갈치,0
89275,"갈치, 동갈치, 생것",갈치,0
89276,"갈치, 동동갈치, 생것",갈치,0
89277,"갈치젓, 염절임",갈치,0
89278,"강달이, 눈강달이, 생것",강,0
89279,"강달이젓, 눈강달이젓, 염절임",강,0
89280,"게르치, 생것",게르치,0
89281,"게르치, 삶은것",게르치,0
89282,"고등어, 생것",nan,0
89283,"고등어, 반건조",건조,0
89284,"고등어, 삶은것",nan,0
89285,"고등어, 구운것",nan,0
89286,"고등어, 통조림",통조림,0
89287,"고등어, 자반고등어, 염장",자반고등어,0
89288,"고등어, 남해, 생것",남해,0
89289,"고등어, 서해, 생것",서해,0
89290,"괴도라치, 생것",괴도,0
89291,"군평선이, 생것",군평선이,0
89292,"기름종개, 생것",기름종개,0
89293,"까나리, 생것",까나리,0
89294,"까나리, 삶아서 말린것",까나리,0
89295,"꺽저기, 생것",꺽저기,0
89296,"꼬치고기, 생것",고기,0
89297,"꼼치, 생것",꼼치,0
89298,"꽁치, 생것",꽁치,0
89299,"꽁치, 말린것",꽁치,0
89300,"꽁치, 구운것",꽁치,0
89301,"꽁치, 염장",꽁치,0
89302,"꽁치, 조미통조림",꽁치,0
89303,"날치, 생것",날치,0
89304,"날치, 염장",날치,0
89305,"날치 부산물, 알, 생것",날치,0
89306,"납지리, 생것",지리,0
89307,"넙치(광어), 생것",넙치,0
89308,"넙치(광어) 부산물, 껍질, 생것",넙치,0
89309,"네동가리, 생것",동,0
89310,"노랑촉수, 생것",노랑,0
89311,"노래미, 생것",노래미,0
89312,"노래미, 줄노래미, 생것",노래미,0
89313,"노래미, 쥐노래미, 생것",노래미,0
89314,"놀래기, 생것",놀래기,0
89315,"놀래기, 사랑놀래기, 생것",놀래기,0
89316,"놀래기, 용치놀래기, 생것",놀래기,0
89317,"놀래기, 황놀래기, 생것",놀래기,0
89318,"농어, 생것",농어,0
89319,"농어, 구운것",농어,0
89320,"농어, 점농어, 생것",농어,0
89321,"누치, 생것",누치,0
89322,"눈볼대, 생것",nan,0
89323,"눈퉁멸, 생것",눈퉁멸,0
89324,"눈퉁멸, 포, 말린것",눈퉁멸,0
89325,"능성어, 생것",nan,0
89326,"다금바리, 생것",다금바리,0
89327,"다랑어, 참다랑어, 생것",다랑어,0
89328,"다랑어, 참다랑어, 냉동",다랑어,0
89329,"다랑어, 참다랑어, 구운것",다랑어,0
89330,"다랑어, 참다랑어, 유지통조림",다랑어,0
89331,"다랑어, 참다랑어, 붉은살, 생것",다랑어,0
89332,"다랑어, 참다랑어, 지방육, 생것",다랑어,0
89333,"다랑어, 황다랑어, 생것",다랑어,0
89334,참다랑어 샐러드,참다랑어,0
89335,"달강어, 생것",달강어,0
89336,"달고기, 생것",달고기,0
89337,"대구, 생것",대구,251
89338,"대구, 말린것",대구,251
89339,"대구, 냉동",대구,251
89340,"대구, 구운것",대구,251
89341,"대구, 소금에 절여 반건조",대구,251
89342,"대구, 염장",대구,251
89343,"대구, 수컷, 생것",대구,251
89344,"대구, 암컷, 생것",대구,251
89345,"대구, 포, 말린것",대구,251
89346,"대구, 빨간대구, 생것",대구,251
89347,"대구, 은대구, 생것",대구,251
89348,"대구 부산물, 내장, 생것",대구,251
89349,"대구 부산물, 알, 생것",대구,251
89350,"대구 튀김, 냉동",대구,251
89351,"대구젓, 염절임",대구,251
89352,"대구젓, 아가미젓, 염절임",대구,251
89353,"대구횟대, 생것",nan,0
89354,"대두어(흑연), 생것",대두,0
89355,"도다리, 생것",도다리,0
89356,"도도바리, 생것",도도,0
89357,"도루묵, 생것",도루묵,0
89358,"도루묵, 소금에 절여 말린것",도루묵,0
89359,"도치, 생것",nan,0
89360,"독가시치, 생것",독가시치,0
89361,"돔, 각시돔, 생것",nan,0
89362,"돔, 감성돔, 생것",감성돔,0
89363,"돔, 강담돔, 생것",강담돔,0
89364,"돔, 구갈돔, 생것",nan,0
89365,"돔, 금눈돔, 생것",금눈돔,0
89366,"돔, 꼽새돔, 생것",nan,0
89367,"돔, 도화돔, 생것",도화돔,0
89368,"돔, 독돔, 생것",독돔,0
89369,"돔, 돌돔, 생것",돌돔,0
89370,"돔, 백미돔, 생것",백미,0
89371,"돔, 범돔, 생것",nan,0
89372,"돔, 벵에돔, 생것",벵에돔,0
89373,"돔, 뿔돔, 생것",nan,0
89374,"돔, 샛돔, 생것",nan,0
89375,"돔, 실꼬리돔, 생것",꼬리,0
89376,"돔, 실붉돔, 생것",붉돔,0
89377,"돔, 어름돔, 생것",nan,0
89378,"돔, 옥돔, 생것",옥돔,0
89379,"돔, 옥돔, 반건조",옥돔,0
89380,"돔, 옥돔, 삶은것",옥돔,0
89381,"돔, 옥돔, 구운것",옥돔,0
89382,"돔, 육동가리돔, 생것",가리,0
89383,"돔, 자리돔, 생것",자리돔,0
89384,"돔, 참돔, 생것",참돔,0
89385,"돔, 참돔, 삶은것",참돔,0
89386,"돔, 참돔, 구운것",참돔,0
89387,"돔, 호박돔, 생것",호박,8
89388,"돔, 혹돔, 생것",혹돔,0
89389,"돔, 황돔, 생것",황돔,0
89390,"돔, 황줄돔, 생것",황,237
89391,"돔 부산물, 껍질, 생것",껍질,0
89392,"동사리, 생것",동사리,0
89393,"동자개(빠가사리), 생것",동자개,0
89394,"둑중개, 생것",둑중개,0
89395,"둑중개, 삶은것",둑중개,0
89396,"둑중개, 조린것",둑중개,0
89397,"드렁허리, 생것",드렁허리,0
89398,"등가시치, 생것",nan,0
89399,"만새기, 생것",만새기,0
89400,"망둥어(풀망둑), 생것",nan,0
89401,"매퉁이, 생것",nan,0
89402,"메기, 생것",메기,0
89403,"메기, 물메기, 생것",메기,0
89404,"메기, 붉은메기, 생것",메기,0
89405,"멸치, 생것",멸치,212
89406,"멸치, 유지통조림",멸치,212
89407,"멸치, 대멸치, 삶아서 말린것",멸치,212
89408,"멸치, 중멸치, 삶아서 말린것",멸치,212
89409,"멸치, 잔멸치, 삶아서 말린것",멸치,212
89410,"멸치 볶음, 멸치풋고추볶음",멸치,212
89411,"멸치 볶음, 잔멸치볶음",멸치,212
89412,멸치 육수,멸치,212
89413,"멸치젓, 염절임",멸치젓,0
89414,"멸치젓, 액젓, 염절임",멸치젓,0
89415,"명태, 생것",명태,0
89416,"명태, 구운것",명태,0
89417,"명태, 북어, 말린것",명태,0
89418,"명태, 노가리, 말린것",명태,0
89419,"명태, 황태, 말린것",명태,0
89420,"명태, 황태포, 말린것",명태,0
89421,"명태, 코다리, 반건조",명태,0
89422,"명태, 코다리, 반건조, 구운것",명태,0
89423,"명태, 동태, 냉동",명태,0
89424,"명태, 조미포, 조미하여 말린것",명태,0
89425,"명태, 포, 말린것",명태,0
89426,"명태 부산물, 알, 생것",명태,0
89427,"모래무지, 생것",모래무지,0
89428,"몽치다래, 생것",몽치,0
89429,"문절망둑, 생것",문절망둑,0
89430,"문절망둑, 장조림",문절망둑,0
89431,"물치다래, 생것",다래,0
89432,"미꾸라지, 생것",미꾸라지,0
89433,"미꾸라지, 삶은것",미꾸라지,0
89434,"민달고기, 생것",민,0
89435,"민어, 생것",민어,0
89436,"민어, 구운것",민어,0
89437,"민어, 튀긴것(튀김옷)",민어,0
89438,"민어, 암치, 조미하여 말린것",민어,0
89439,"민어 부산물, 알, 염장",민어,0
89440,"민태, 생것",민,0
89441,"박대, 생것",nan,0
89442,"박대, 말린것",nan,0
89443,"박대, 반건조",건조,0
89444,"방어, 생것",방어,0
89445,"방어, 구운것",방어,0
89446,"방어, 훈제통조림",방어,0
89447,"방어, 양식, 어린것, 생것",방어,0
89448,"방어, 자연산, 어린것, 생것",방어,0
89449,"백연, 생것",연,0
89450,"밴댕이, 생것",밴댕이,0
89451,"밴댕이, 삶아서 말린것",밴댕이,0
89452,"밴댕이젓, 염절임",밴댕이,0
89453,"뱅어, 생것",뱅어,0
89454,"뱅어, 말린것",뱅어,0
89455,"뱅어, 포, 말린것",뱅어,0
89456,"베도라치, 생것",베도라치,0
89457,"베도라치, 그물베도라치, 생것",베도라치,0
89458,"베도라치, 장어베도라치, 생것",베도라치,0
89459,"베로치, 생것",로치,0
89460,"베스, 생것",베스,0
89461,"벤자리, 생것",벤,283
89462,"벤자리, 노랑벤자리, 생것",벤,283
89463,"병어, 생것",병어,0
89464,"보구치, 생것",보구,0
89465,"보리멸, 생것",보리멸,0
89466,"보리멸, 냉동",보리멸,0
89467,"복어, 검복, 생것",복어,0
89468,"복어, 검복, 조미하여 말린것",복어,0
89469,"복어, 국매리복, 생것",복어,0
89470,"복어, 까치복, 생것",복어,0
89471,"복어, 까칠복, 생것",복어,0
89472,"복어, 매리복, 생것",복어,0
89473,"복어, 밀복, 생것",복어,0
89474,"복어, 자주복, 생것",복어,0
89475,"복어, 졸복, 생것",복어,0
89476,"복어, 흰점복, 생것",복어,0
89477,"볼락, 생것",볼락,0
89478,"볼락, 구운것",볼락,0
89479,"볼락, 개볼락, 생것",볼락,0
89480,"볼락, 누루시볼락, 생것",볼락,0
89481,"볼락, 불볼락, 생것",볼락,0
89482,"볼락, 우럭볼락, 생것",볼락,0
89483,"볼락, 조피볼락(우럭), 생것",볼락,0
89484,"볼락, 탁자볼락, 생것",볼락,0
89485,"볼락, 황점볼락, 생것",볼락,0
89486,"부세, 생것",부세,0
89487,"부시리, 생것",시리,0
89488,"부치, 빨강부치, 생것",부치,0
89489,"붉바리, 생것",붉바리,0
89490,"붕어, 생것",붕어,0
89491,"붕어, 삶은것",붕어,0
89492,"붕어, 구운것",붕어,0
89493,"붕어, 참붕어, 생것",붕어,0
89494,"블루길, 생것",nan,0
89495,"빙어, 생것",빙어,0
89496,"빙어, 삶아서 말린것",빙어,0
89497,"빙어, 장조림",빙어,0
89498,"빙어, 바다빙어, 생것",빙어,0
89499,"빙어, 바다빙어, 구운것(오븐)",빙어,0
89500,"산천어, 생것",산천어,0
89501,"살살치, 생것",nan,0
89502,"삼세기, 생것",세기,0
89503,"삼치, 생것",삼치,0
89504,"삼치, 구운것",삼치,0
89505,"삼치, 줄삼치, 생것",삼치,0
89506,"삼치, 평삼치, 생것",삼치,0
89507,"삼치젓, 염절임",삼치,0
89508,"상어, 가래상어, 생것",상어,0
89509,"상어, 곱상어, 생것",상어,0
89510,"상어, 까치상어, 생것",상어,0
89511,"상어, 돔발상어, 생것",상어,0
89512,"상어, 두툽상어, 생것",상어,0
89513,"상어, 망상어, 생것",상어,0
89514,"상어, 모조리상어, 생것",상어,0
89515,"상어, 별상어, 생것",상어,0
89516,"상어, 악상어, 생것",상어,0
89517,"상어, 은상어, 생것",상어,0
89518,"상어, 청새리상어, 생것",상어,0
89519,"상어, 흉상어, 생것",상어,0
89520,"상어, 지느러미, 생것",상어,0
89521,"상어 부산물, 알, 생것",상어,0
89522,"새다래, 생것",다래,0
89523,"샛멸, 생것",nan,0
89524,"서대, 각시서대, 생것",서,0
89525,"서대, 궁제기서대, 생것",서,0
89526,"서대, 참서대, 생것",참서대,0
89527,"성대, 생것",성대,0
89528,"성대, 별성대, 생것",성대,0
89529,"성대, 별쭉지성대, 생것",성대,0
89530,"송어, 생것",송어,0
89531,"송어, 염장",송어,0
89532,"송어, 통조림",송어,0
89533,"송어, 무지개송어, 생것",송어,0
89534,"송어, 무지개송어, 냉동",송어,0
89535,"송어, 무지개송어, 구운것",송어,0
89536,"송어젓, 염절임",송어,0
89537,"숭어, 생것",숭어,0
89538,"숭어, 구운것",숭어,0
89539,"숭어 부산물, 알, 소금에 절여 말린것",숭어,0
89540,"쌍동가리, 생것",가리,0
89541,"쌍뿔달재, 생것",nan,0
89542,"쏘가리, 생것",쏘가리,0
89543,"쏘가리, 냉동",쏘가리,0
89544,"쏨뱅이, 생것",쏨뱅이,0
89545,"쑤기미, 생것",쑤기미,0
89546,"쑥감펭, 생것",nan,0
89547,"아귀, 생것",아귀,0
89548,"아귀, 황아귀, 생것",아귀,0
89549,"아귀 부산물, 간, 생것",아귀,0
89550,"아홉동가리, 생것",가리,0
89551,"애꼬치, 생것",nan,0
89552,"애꼬치, 구운것",nan,0
89553,"양미리, 생것",양미리,0
89554,"양미리, 말린것",양미리,0
89555,"양태, 생것",양태,0
89556,"양태, 꽁지양태, 생것",양태,0
89557,"양태, 눈양태, 생것",양태,0
89558,"양태, 도화양태, 생것",양태,0
89559,"양태, 돛양태, 생것",양태,0
89560,"얼룩통구멍, 생것",구멍,0
89561,"여덟동가리, 생것",가리,0
89562,"연어, 생것",연어,0
89563,"연어, 훈제",연어,0
89564,"연어, 염장",연어,0
89565,"연어, 통조림",연어,0
89566,"연어, 소금첨가, 생것",연어,0
89567,"연어, 소금첨가, 구운것",연어,0
89568,"연어, 은연어, 생것",연어,0
89569,"연어, 홍연어, 생것",연어,0
89570,"연어, 홍연어, 구운것",연어,0
89571,"연어, 홍연어, 훈제",연어,0
89572,"연어 부산물, 알, 생것",연어,0
89573,"연어 부산물, 알, 염장",연어,0
89574,"열쌍동가리, 생것",가리,0
89575,"우각바리, 생것",우,224
89576,"볼기우럭, 생것",볼기,0
89577,"웅어, 생것",nan,0
